Name,Height/m,Soil Type,Match Location,Match Date,Temperature/F,Humidity/%,Dew Point/F,Wind Speed/mph,Age /years, Ball Type,Status,Over,Speed/mph,Wicket,Direction,side,Innings,Mat,Inns,Balls,Runs,Wkts,Ave,Econ,SR,4w,5w,10,Class
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,89.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,87.9,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,86.8,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,89.7,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,88.3,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,85.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,91.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,87.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,88.9,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,88.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,84.2,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,86.5,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,87.1,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,88.9,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,87.2,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,91.7,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,88.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,87.8,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,extra
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,88.1,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,88.2,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,89.5,225,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp2,89,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,87,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,86.4,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,88.3,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,91.1,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,extra
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,90.7,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,88.5,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,87.2,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,89.3,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,88,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,87.8,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,90.7,0,middle,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,86.5,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,85.5,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,high_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,90,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,88.1,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,89.1,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,89.4,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,gleysol,Dambulla,28/08/2016,high,high,high,medium,26,laf,won,pp3,89.9,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,90.5,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,87,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,89.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,91.4,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,93,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.6,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,91.4,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,high_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,high_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,87.1,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,93.2,225,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,91.1,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,91.7,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,89.7,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.4,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,high_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.2,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,88.1,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,91.6,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,,0,,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,88.4,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp1,92.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,87.3,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,extra
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,,0,,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,,0,,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,85.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,86.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,86.7,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,83.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,86.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,87,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,86.4,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,86,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,86.1,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,86.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,88.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,85,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,89.2,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,high_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,85.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,87.8,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp2,90.8,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,88.4,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,88.4,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,86.1,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,extra
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,90.1,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,89.5,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,high_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,91.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,88.9,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,92.1,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,90.7,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,high_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,81.2,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,90.8,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,92.7,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,88.8,225,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,92,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,89.6,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,87.1,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,24/08/2016,high,high,high,low,26,laf,lost,pp3,,225,,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,,0,,,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,88.8,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,90.9,0,middle,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,86.9,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,extra
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,,225,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,87.5,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,88.9,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,89.2,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,87.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,88.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,85.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,89.6,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,88.1,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,87.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,89.5,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,86.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,88.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,80.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp1,89.4,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,,0,,,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,87.4,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,87.8,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,88.2,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,88.3,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,88,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,85.9,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,87,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,86.8,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,87.4,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,85.3,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,87.5,0,off,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,88,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,86,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,86.1,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,78.6,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,86.5,0,leg,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,90.7,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,extra
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,87.9,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,79.7,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,85.9,225,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,85.3,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,88.5,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,88.6,0,leg,right,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,dot
Mitchell Starc,1.9,podzol,colombo,21/08/2016,high,high,high,low,26,laf ,won,pp2,85.8,0,off,left,1,75,75,3761,3109,145,21.44,4.95,25.9,9,5,0,low_run
